강서구,화곡동,우장산SK뷰,100000,130000,203, 2,104.82,138.06,6
강서구,화곡동,우장산롯데,95000,110000,206, 4,74.48,136.31,6
강서구,화곡동,우장산롯데캐슬,120000,180000,1164, 21,109.27,215.8,9
강서구,화곡동,우장산숲아이파크,,,576, 10,81.57,114.41,
강서구,화곡동,우장산아이파크e편한세상,110000,195000,2517, 42,79.93,136.39,2
강서구,화곡동,우장산청솔,,,30, 1,97.48,102.59,6
강서구,화곡동,우장산파크빌(도시형),,,45, 1,47.63,71.78,4
강서구,화곡동,우장산한화꿈에그린,90000,125000,187, 3,105.6,148.66,11
강서구,화곡동,우장산휴먼빌,,,62, 1,93.16,105.79,5
강서구,화곡동,우진,,,10, 1,66.39,66.39,9
강서구,화곡동,우현스카이빌(도시형),,,29, 1,20.96,32.83,10
강서구,화곡동,우현펠리스(도시형),,,18, 1,27.66,52.6,9
강서구,화곡동,원타워(도시형),,,28, 1,27.4,27.4,10
강서구,화곡동,원흥타운(주상복합),,,19, 1,107.16,113.12,6
강서구,화곡동,웰라이빌,60000,60000,130, 1,100.35,139.74,10
강서구,화곡동,웰스파크빌(도시형),,,11, 1,30.16,67.21,4
강서구,화곡동,위하우스(도시형),32000,32000,28, 1,36.79,36.79,10
강서구,화곡동,유디코파크리움(주상복합),,,29, 2,16.05,25.7,16
강서구,화곡동,유림노르웨이숲,61000,68000,225, 1,82.85,98.61,14
강서구,화곡동,유원펠리체(도시형),21000,21000,14, 1,54.43,54.43,10
강서구,화곡동,윤탁아트리움,,,19, 1,88.79,142.01,10
강서구,화곡동,율창(885-1),58000,60000,19, 1,115.5,115.5,8
강서구,화곡동,율창(888-1),,,19, 1,78.04,93.68,9
강서구,화곡동,으뜸캐슬(도시형),,,18, 1,31.49,37.86,7
강서구,화곡동,으뜸캐슬2차(도시형),,,18, 1,29.14,39.98,15
강서구,화곡동,은창,,,28, 1,85.09,101.05,8
강서구,화곡동,은하,,,10, 1,40.93,68.6,5
강서구,화곡동,은하,,,12, 1,75.52,90.45,9
강서구,화곡동,은하센트리움(도시형),,,18, 1,38.79,43.13,8
강서구,화곡동,은하수,,,12, 1,109.1,109.1,11
강서구,화곡동,이노셀(도시형),,,16, 1,29.52,51.93,10
강서구,화곡동,이레헤븐하우스(도시형),,,21, 1,27.57,60.23,6
강서구,화곡동,이수아트빌2차(주상복합),,,16, 1,35.76,43.58,7
강서구,화곡동,일광,,,14, 1,56.2,85.15,12
강서구,화곡동,일광2차,,,12, 1,67.66,84.52,11
강서구,화곡동,일성스카이빌(주상복합),36000,68000,120, 1,73.55,145.71,13
강서구,화곡동,일현세일(주상복합),55000,55000,14, 1,100.01,126.88,12
강서구,화곡동,임탑A(주상복합),,,15, 1,41.02,76.37,9
강서구,화곡동,임탑B(주상복합),,,14, 1,54.69,54.69,11
강서구,화곡동,자하클래식(도시형),16000,16000,30, 1,18.05,18.05,10
강서구,화곡동,제이월드,,,36, 1,75.27,113.28,10
강서구,화곡동,제일에비앙,,,18, 1,77.67,96.5,12
강서구,화곡동,주얼리,,,14, 1,71.96,90.72,8
강서구,화곡동,중앙,,,15, 1,60.29,91.42,6
강서구,화곡동,중앙하이츠,50000,60000,473, 4,63.58,96.63,13
강서구,화곡동,지석(주상복합),28000,28000,31, 1,51.01,103.12,10
강서구,화곡동,진명(주상복합),55000,55000,6, 1,89.16,98.91,5
강서구,화곡동,진민그린(주상복합),,,12, 1,68.91,96.65,6
강서구,화곡동,진성,,,26, 2,78.2,120.94,2
강서구,화곡동,진영하이텔(주상복합),,,7, 1,62.82,79.11,5
강서구,화곡동,진흥,45000,48000,40, 2,76.48,82.44,8
강서구,화곡동,찬누리(도시형),23000,23000,20, 1,19.47,33.85,12
강서구,화곡동,창대(주상복합),55000,57000,12, 1,88.94,88.94,12
강서구,화곡동,천우(401-2),,,24, 2,80.07,94.12,4
강서구,화곡동,천우네오젠,,,18, 1,102.24,102.72,16
강서구,화곡동,천우네오젠9차(주상복합),,,16, 1,70.44,70.71,11
강서구,화곡동,천우중앙,,,19, 1,91.99,114.58,6
강서구,화곡동,청담라인씨티(주상복합),,,59, 1,26.09,38.9,13
강서구,화곡동,청솔,75000,75000,35, 1,94.64,157.51,12
강서구,화곡동,청송평화,,,9, 1,68.94,72.33,6
강서구,화곡동,청우(1055-11),,,19, 1,56.82,72.18,8
강서구,화곡동,청우(391-2),,,9, 1,47.03,58.3,4
강서구,화곡동,초록,68000,110000,625, 9,68.86,107.21,7
강서구,화곡동,크라운타워(도시형),,,27, 1,38.46,55.85,13
강서구,화곡동,크로스캐슬,58000,58000,42, 1,84.34,89.58,13
강서구,화곡동,킹덤그레이스(도시형),,,29, 2,30.4,47.37,8
강서구,화곡동,타워빌,75000,75000,43, 1,83.7,190.86,7
강서구,화곡동,탑건진선미(1155),67000,77000,98, 1,86.67,106.25,9
강서구,화곡동,탑건진선미(786-9),,,18, 1,80.65,94.61,17
강서구,화곡동,태경(347-13),,,12, 1,44.93,90.38,15
강서구,화곡동,태경(381-7),,,10, 1,75.15,77.3,2
강서구,화곡동,태성비리치,,,19, 1,71.8,92.42,4
강서구,화곡동,태승,,,38, 1,87.57,87.57,9
강서구,화곡동,태영(379-56),,,10, 1,65.61,73.71,4
강서구,화곡동,태영(918-18),50000,50000,13, 1,50.3,92.26,13
강서구,화곡동,태영그린(주상복합),,,9, 1,96.98,96.98,5
강서구,화곡동,태영방송인,70000,95000,148, 3,79.41,152.11,3
강서구,화곡동,태창네스트힐,42000,63000,95, 2,72.97,107.24,8
강서구,화곡동,태흥,,,12, 1,50.11,92.73,12
강서구,화곡동,토석아그네스빌,,,6, 1,38.52,38.52,5
강서구,화곡동,트라움팰리스(도시형),15000,15000,28, 1,28.09,28.09,11
강서구,화곡동,파크아리온,,,28, 2,30.76,31.08,6
강서구,화곡동,팔라이스아파트먼트(도시형),,,16, 1,42,42,9
강서구,화곡동,팔라이스타워(도시형),11300,11500,40, 1,18.21,23.81,14
강서구,화곡동,포엠빌(주상복합),,,16, 1,33.84,45.65,7
강서구,화곡동,푸른숲,45000,55000,49, 1,79.44,114.91,4
강서구,화곡동,푸른숲2차,,,32, 1,72.21,104.54,1
강서구,화곡동,풍원팰리스(주상복합),,,36, 1,53.54,53.54,13
강서구,화곡동,프라임(도시형),,,12, 1,67.22,68.71,10
강서구,화곡동,프라임팰리스,,,49, 1,73.36,103.19,12
강서구,화곡동,프라임하우스(916-9도시형),26000,26000,16, 1,45.39,45.39,11
강서구,화곡동,프라임하우스(925-17도시형),,,14, 1,47.14,47.14,12
강서구,화곡동,프라임하우스(도시형),,,14, 1,48.42,48.43,10
강서구,화곡동,하나캐슬(도시형),,,16, 1,34.92,40.63,9
강서구,화곡동,한나일프레이즈(도시형),,,48, 1,20.71,20.71,11
강서구,화곡동,한백e타운(주상복합),,,10, 1,35.66,64,
강서구,화곡동,한백이(915-6),,,18, 1,44.6,72.12,8
강서구,화곡동,한백이(925-1),,,18, 1,54.11,70.32,11
강서구,화곡동,한백이타운,50000,55000,32, 2,88.5,88.5,11
강서구,화곡동,한솔,,,8, 1,64.01,65.66,
강서구,화곡동,한신베네스트(주상복합),37000,37000,16, 1,66.91,68.69,10
강서구,화곡동,한양아이클래스(도시형),8500,8500,251, 1,19.86,19.92,10
강서구,화곡동,한울(주상복합),,,36, 1,25.02,35.33,9
강서구,화곡동,해오름(도시형),6500,6500,24, 1,20.52,20.52,8
강서구,화곡동,해태드림타운(주상복합),,,69, 1,85.7,107.74,10
강서구,화곡동,해평스퀘어(도시형),,,64, 1,30.01,30.01,9
강서구,화곡동,향목그라비스,,,18, 1,91.46,95.82,14
강서구,화곡동,현대그린,,,19, 1,86.58,151.84,8
강서구,화곡동,현대홈타운(도시형),,,18, 1,39.64,44.17,9
강서구,화곡동,혜성(주상복합),25000,26000,26, 1,26.15,34.72,11
강서구,화곡동,혜인뜨란채(주상복합),33000,33000,12, 1,47.96,58.41,4
강서구,화곡동,호성그린,,,11, 1,36.73,76.61,
강서구,화곡동,호용그린피아,55000,55000,37, 1,73.63,105.86,5
강서구,화곡동,화곡갤럭시(주상복합),,,16, 1,30.95,31.69,7
강서구,화곡동,화곡대림,71000,100000,416, 5,101.31,129.69,4
강서구,화곡동,화곡대진(101동),,,10, 1,63.55,78.34,12
강서구,화곡동,화곡대진(102동),,,18, 1,50.51,84.15,13
강서구,화곡동,화곡보람2차,,,187, 3,76.02,140.84,4
강서구,화곡동,화곡보람3차,72000,74000,73, 1,98.86,107.92,5
강서구,화곡동,화곡보람쉬움1차,45000,59500,65, 1,48.69,102.03,7
강서구,화곡동,화곡보람쉬움6차(더하임),85000,90000,44, 1,100.26,103.31,15
강서구,화곡동,화곡삼익,,,36, 1,98.15,107,7
강서구,화곡동,화곡성재,50000,50000,19, 1,82.2,88.44,8
강서구,화곡동,화곡예다움,69500,69500,68, 1,72.22,104.98,3
강서구,화곡동,화곡투원씨(주상복합),,,19, 2,26.87,66.51,5
강서구,화곡동,화곡투웨니퍼스트(주상복합),,,16, 1,28.6,28.6,7
강서구,화곡동,화곡푸르지오,110000,220000,2176, 50,114.99,235.91,2
강서구,화곡동,화곡한강,60000,60000,19, 1,63.08,110.07,9
강서구,화곡동,화곡한울에이치밸리움(B동),29000,31000,40, 1,26.97,28.99,5
강서구,화곡동,화곡한울에이치밸리움A동,29000,30000,44, 1,23.85,29.1,4
강서구,화곡동,효성,,,20, 2,57.95,59.06,10
강서구,화곡동,희훈리치파크,82500,95000,111, 1,110.2,172.6,8
강서구,화곡동,힐탑(주상복합),,,10, 1,50.83,65.21,4
